timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1460690132385,2954,HTTP Request,200,OK,Thread Group 1-1,text,true,1204,5,5,2954
1460690131913,4652,HTTP Request,200,OK,Thread Group 1-3,text,true,1106,5,5,4652
1460690135339,1677,HTTP Request,200,OK,Thread Group 1-1,text,true,1316,5,5,1677
1460690137015,1898,HTTP Request,200,OK,Thread Group 1-1,text,true,3161,5,5,1898
1460690133846,5277,HTTP Request,200,OK,Thread Group 1-2,text,true,1031,5,5,5277
1460690136564,2739,HTTP Request,200,OK,Thread Group 1-3,text,true,1204,5,5,2739
1460690133351,6260,HTTP Request,200,OK,Thread Group 1-5,text,true,1270,5,5,6260
1460690135274,4418,HTTP Request,200,OK,Thread Group 1-4,text,true,1054,5,5,4418
1460690138913,1483,HTTP Request,200,OK,Thread Group 1-1,text,true,1345,5,5,1483
1460690139610,1295,HTTP Request,200,OK,Thread Group 1-5,text,true,1316,5,5,1295
1460690139304,2231,HTTP Request,200,OK,Thread Group 1-3,text,true,979,5,5,2231
1460690140396,1763,HTTP Request,200,OK,Thread Group 1-1,text,true,3161,5,5,1763
1460690139692,3034,HTTP Request,200,OK,Thread Group 1-4,text,true,1129,5,5,3034
1460690140905,1833,HTTP Request,200,OK,Thread Group 1-5,text,true,1270,5,5,1833
1460690139122,5318,HTTP Request,200,OK,Thread Group 1-2,text,true,1106,5,5,5318
1460690142160,2441,HTTP Request,200,OK,Thread Group 1-1,text,true,1054,5,5,2441
1460690141535,3963,HTTP Request,200,OK,Thread Group 1-3,text,true,1106,5,5,3963
1460690144440,1611,HTTP Request,200,OK,Thread Group 1-2,text,true,3236,5,5,1611
1460690142738,3404,HTTP Request,200,OK,Thread Group 1-5,text,true,1129,5,5,3404
1460690142727,3514,HTTP Request,200,OK,Thread Group 1-4,text,true,1316,5,5,3514
1460690144601,2055,HTTP Request,200,OK,Thread Group 1-1,text,true,1270,5,5,2055
1460690146143,2044,HTTP Request,200,OK,Thread Group 1-5,text,true,1316,5,5,2044
1460690146052,2316,HTTP Request,200,OK,Thread Group 1-2,text,true,979,5,5,2316
1460690146242,2714,HTTP Request,200,OK,Thread Group 1-4,text,true,1129,5,5,2714
1460690146657,2362,HTTP Request,200,OK,Thread Group 1-1,text,true,3236,5,5,2362
1460690145498,5412,HTTP Request,200,OK,Thread Group 1-3,text,true,1106,5,5,5412
1460690148188,3126,HTTP Request,200,OK,Thread Group 1-5,text,true,1345,5,5,3126
1460690148368,4255,HTTP Request,200,OK,Thread Group 1-2,text,true,1031,5,5,4255
1460690148957,3821,HTTP Request,200,OK,Thread Group 1-4,text,true,979,5,5,3821
1460690149020,4088,HTTP Request,200,OK,Thread Group 1-1,text,true,1316,5,5,4088
1460690151315,2272,HTTP Request,200,OK,Thread Group 1-5,text,true,3236,5,5,2272
1460690150912,3093,HTTP Request,200,OK,Thread Group 1-3,text,true,1129,5,5,3093
1460690152624,2193,HTTP Request,200,OK,Thread Group 1-2,text,true,1345,5,5,2193
1460690154817,1789,HTTP Request,200,OK,Thread Group 1-2,text,true,3161,5,5,1789
1460690152779,3926,HTTP Request,200,OK,Thread Group 1-4,text,true,1031,5,5,3926
1460690154005,3160,HTTP Request,200,OK,Thread Group 1-3,text,true,1204,5,5,3160
1460690153587,3757,HTTP Request,200,OK,Thread Group 1-5,text,true,1316,5,5,3757
1460690153110,4547,HTTP Request,200,OK,Thread Group 1-1,text,true,979,5,5,4547
1460690156607,2127,HTTP Request,200,OK,Thread Group 1-2,text,true,1270,5,5,2127
1460690157166,1932,HTTP Request,200,OK,Thread Group 1-3,text,true,1054,5,5,1932
1460690156705,3898,HTTP Request,200,OK,Thread Group 1-4,text,true,1031,5,5,3898
1460690159098,2025,HTTP Request,200,OK,Thread Group 1-3,text,true,1270,5,5,2025
1460690158735,2444,HTTP Request,200,OK,Thread Group 1-2,text,true,3236,5,5,2444
1460690157657,3596,HTTP Request,200,OK,Thread Group 1-1,text,true,1129,5,5,3596
1460690157344,4190,HTTP Request,200,OK,Thread Group 1-5,text,true,1316,5,5,4190
1460690161179,2029,HTTP Request,200,OK,Thread Group 1-2,text,true,1391,5,5,2029
1460690161123,2197,HTTP Request,200,OK,Thread Group 1-3,text,true,979,5,5,2197
1460690160604,4290,HTTP Request,200,OK,Thread Group 1-4,text,true,1031,5,5,4290
1460690163208,1827,HTTP Request,200,OK,Thread Group 1-2,text,true,1270,5,5,1827
