2016/04/14 23:12:01 INFO  - jmeter.reporters.Summariser: summary =    855 in   511s =    1.7/s Avg:  2971 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:12:30 INFO  - jmeter.reporters.Summariser: summary +     49 in  29.2s =    1.7/s Avg:  3104 Min:  1291 Max:  6473 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:12:30 INFO  - jmeter.reporters.Summariser: summary =    904 in   540s =    1.7/s Avg:  2978 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:13:00 INFO  - jmeter.reporters.Summariser: summary +     52 in    30s =    1.7/s Avg:  2855 Min:  1289 Max:  5217 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:13:00 INFO  - jmeter.reporters.Summariser: summary =    956 in   570s =    1.7/s Avg:  2971 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:13:30 INFO  - jmeter.reporters.Summariser: summary +     47 in  30.5s =    1.5/s Avg:  3161 Min:  1397 Max:  6399 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:13:30 INFO  - jmeter.reporters.Summariser: summary =   1003 in   601s =    1.7/s Avg:  2980 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:14:01 INFO  - jmeter.reporters.Summariser: summary +     49 in  30.3s =    1.6/s Avg:  3060 Min:  1340 Max:  7623 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:14:01 INFO  - jmeter.reporters.Summariser: summary =   1052 in   631s =    1.7/s Avg:  2984 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:14:31 INFO  - jmeter.reporters.Summariser: summary +     50 in  30.1s =    1.7/s Avg:  3047 Min:  1307 Max:  7162 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:14:31 INFO  - jmeter.reporters.Summariser: summary =   1102 in   661s =    1.7/s Avg:  2987 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:15:00 INFO  - jmeter.reporters.Summariser: summary +     49 in  29.1s =    1.7/s Avg:  2988 Min:  1367 Max:  5765 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:15:00 INFO  - jmeter.reporters.Summariser: summary =   1151 in   690s =    1.7/s Avg:  2987 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:15:31 INFO  - jmeter.reporters.Summariser: summary +     55 in    31s =    1.8/s Avg:  2785 Min:  1385 Max:  5548 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:15:31 INFO  - jmeter.reporters.Summariser: summary =   1206 in   721s =    1.7/s Avg:  2978 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:16:00 INFO  - jmeter.reporters.Summariser: summary +     49 in    30s =    1.7/s Avg:  3010 Min:  1295 Max:  6260 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:16:00 INFO  - jmeter.reporters.Summariser: summary =   1255 in   751s =    1.7/s Avg:  2979 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:16:30 INFO  - jmeter.reporters.Summariser: summary +     47 in  29.5s =    1.6/s Avg:  3082 Min:  1220 Max:  7836 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
2016/04/14 23:16:30 INFO  - jmeter.reporters.Summariser: summary =   1302 in   780s =    1.7/s Avg:  2983 Min:  1061 Max:  7986 Err:     0 (0.00%) 
2016/04/14 23:17:00 INFO  - jmeter.reporters.Summariser: summary +     54 in  30.5s =    1.8/s Avg:  2920 Min:  1146 Max:  6922 Err:     0 (0.00%) Active: 5 Started: 5 Finished: 0 
